,label,text
36,deli meat,"Oscar Mayer Olive Loaf Pack, 8 Oz Oscar Mayer Olive Loaf Pack, 8 Oz Oscar Mayer Olive Loaf Pack, 8 Oz Oscar Mayer Olive Loaf Pack, 8 Oz Oscar Mayer Olive Loaf Pack, 8 Oz Oscar Mayer Olive Loaf Pack, 8 Oz Oscar Mayer Olive Loaf Pack, 8 Oz mechanically separated chicken, pork, olives (water, pimientos, salt, guar gum, sodium alginate), water, corn syrup, modified food starch, pimentos, contains less than 2% of salt, ground mustard seed, dextrose, sodium phosphates, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, flavor, sodium nitrite, celery seed extract mechanically separated chicken, pork, olives (water, pimientos, salt, guar gum, sodium alginate), water, corn syrup, modified food starch, pimentos, contains less than 2% of salt, ground mustard seed, dextrose, sodium phosphates, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, flavor, sodium nitrite, celery seed extract mechanically separated chicken, pork, olives (water, pimientos, salt, guar gum, sodium alginate), water, corn syrup, modified food starch, pimentos, contains less than 2% of salt, ground mustard seed, dextrose, sodium phosphates, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, flavor, sodium nitrite, celery seed extract "
37,deli meat,"Oscar Mayer Cotto Salami, 16 Oz Oscar Mayer Cotto Salami, 16 Oz Oscar Mayer Cotto Salami, 16 Oz Oscar Mayer Cotto Salami, 16 Oz Oscar Mayer Cotto Salami, 16 Oz Oscar Mayer Cotto Salami, 16 Oz Oscar Mayer Cotto Salami, 16 Oz mechanically separated chicken, beef hearts, pork, water, corn syrup, contains less than 2% of salt, ground mustard seed, sodium phosphates, sodium propionate, flavor, sodium diacetate, sodium benzoate, dried garlic, sodium nitrite, dextrose, sodium ascorbate, potassium chloride, sugar, soy lecithin mechanically separated chicken, beef hearts, pork, water, corn syrup, contains less than 2% of salt, ground mustard seed, sodium phosphates, sodium propionate, flavor, sodium diacetate, sodium benzoate, dried garlic, sodium nitrite, dextrose, sodium ascorbate, potassium chloride, sugar, soy lecithin mechanically separated chicken, beef hearts, pork, water, corn syrup, contains less than 2% of salt, ground mustard seed, sodium phosphates, sodium propionate, flavor, sodium diacetate, sodium benzoate, dried garlic, sodium nitrite, dextrose, sodium ascorbate, potassium chloride, sugar, soy lecithin "
38,deli meat,"Oscar Mayer Hard Salami, 8 Oz Oscar Mayer Hard Salami, 8 Oz Oscar Mayer Hard Salami, 8 Oz Oscar Mayer Hard Salami, 8 Oz Oscar Mayer Hard Salami, 8 Oz Oscar Mayer Hard Salami, 8 Oz Oscar Mayer Hard Salami, 8 Oz pork, beef, salt, contains less than 2% of sugar, water, flavor, rosemary extract, natural smoke flavor, lactic acid starter culture, sodium nitrate, sodium ascorbate pork, beef, salt, contains less than 2% of sugar, water, flavor, rosemary extract, natural smoke flavor, lactic acid starter culture, sodium nitrate, sodium ascorbate pork, beef, salt, contains less than 2% of sugar, water, flavor, rosemary extract, natural smoke flavor, lactic acid starter culture, sodium nitrate, sodium ascorbate "
39,deli meat,"Oscar Mayer Beef Cotto Salami, 16 Oz Oscar Mayer Beef Cotto Salami, 16 Oz Oscar Mayer Beef Cotto Salami, 16 Oz Oscar Mayer Beef Cotto Salami, 16 Oz Oscar Mayer Beef Cotto Salami, 16 Oz Oscar Mayer Beef Cotto Salami, 16 Oz Oscar Mayer Beef Cotto Salami, 16 Oz beef, beef hearts, corn syrup, water, salt, contains less than 2% of ground mustard seed, sodium phosphates, flavor, dextrose, sodium propionate, sodium diacetate, dried garlic, sodium benzoate, sodium ascorbate, sodium nitrite, soy lecithin contains soy beef, beef hearts, corn syrup, water, salt, contains less than 2% of ground mustard seed, sodium phosphates, flavor, dextrose, sodium propionate, sodium diacetate, dried garlic, sodium benzoate, sodium ascorbate, sodium nitrite, soy lecithin contains soy beef, beef hearts, corn syrup, water, salt, contains less than 2% of ground mustard seed, sodium phosphates, flavor, dextrose, sodium propionate, sodium diacetate, dried garlic, sodium benzoate, sodium ascorbate, sodium nitrite, soy lecithin contains soy "
40,deli meat,"Oscar Mayer Chopped Ham, 16 Oz Oscar Mayer Chopped Ham, 16 Oz Oscar Mayer Chopped Ham, 16 Oz Oscar Mayer Chopped Ham, 16 Oz Oscar Mayer Chopped Ham, 16 Oz Oscar Mayer Chopped Ham, 16 Oz Oscar Mayer Chopped Ham, 16 Oz ham, water, corn syrup, contains less than 2% of modified cornstarch, salt, ground mustard seed, pork stock, sodium phosphates, potassium chloride, sodium propionate, sugar, sodium diacetate, sodium benzoate, sodium ascorbate, sodium nitrite, dextrose, flavor, smoke flavor, calcium phosphate ham, water, corn syrup, contains less than 2% of modified cornstarch, salt, ground mustard seed, pork stock, sodium phosphates, potassium chloride, sodium propionate, sugar, sodium diacetate, sodium benzoate, sodium ascorbate, sodium nitrite, dextrose, flavor, smoke flavor, calcium phosphate ham, water, corn syrup, contains less than 2% of modified cornstarch, salt, ground mustard seed, pork stock, sodium phosphates, potassium chloride, sodium propionate, sugar, sodium diacetate, sodium benzoate, sodium ascorbate, sodium nitrite, dextrose, flavor, smoke flavor, calcium phosphate "
41,deli meat,"Oscar Mayer Loaf Ham and Cheese Pack, 16 Oz Oscar Mayer Loaf Ham and Cheese Pack, 16 Oz Oscar Mayer Loaf Ham and Cheese Pack, 16 Oz Oscar Mayer Loaf Ham and Cheese Pack, 16 Oz Oscar Mayer Loaf Ham and Cheese Pack, 16 Oz Oscar Mayer Loaf Ham and Cheese Pack, 16 Oz Oscar Mayer Loaf Ham and Cheese Pack, 16 Oz ham, water, pasteurized process cheddar cheese (cheddar cheese pasteurized milk, cheese culture, salt, enzymes, water, sodium phosphate, milkfat, salt, sodium hexametaphosphate, sorbic acid preservative, apocarotenal color, cellulose powder anti-caking), modified cornstarch, corn syrup, contains less than 2% of salt, potassium chloride, ground mustard seed, sodium phosphates, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, calcium phosphate, sodium nitrite contains milk ham, water, pasteurized process cheddar cheese (cheddar cheese pasteurized milk, cheese culture, salt, enzymes, water, sodium phosphate, milkfat, salt, sodium hexametaphosphate, sorbic acid preservative, apocarotenal color, cellulose powder anti-caking), modified cornstarch, corn syrup, contains less than 2% of salt, potassium chloride, ground mustard seed, sodium phosphates, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, calcium phosphate, sodium nitrite contains milk ham, water, pasteurized process cheddar cheese (cheddar cheese pasteurized milk, cheese culture, salt, enzymes, water, sodium phosphate, milkfat, salt, sodium hexametaphosphate, sorbic acid preservative, apocarotenal color, cellulose powder anti-caking), modified cornstarch, corn syrup, contains less than 2% of salt, potassium chloride, ground mustard seed, sodium phosphates, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, calcium phosphate, sodium nitrite contains milk "
42,deli meat,"Oscar Mayer Honey Ham, 16 Oz Oscar Mayer Honey Ham, 16 Oz Oscar Mayer Honey Ham, 16 Oz Oscar Mayer Honey Ham, 16 Oz Oscar Mayer Honey Ham, 16 Oz Oscar Mayer Honey Ham, 16 Oz Oscar Mayer Honey Ham, 16 Oz ham, water, honey, salt, contains less than 2% of sugar, sodium phosphates, carrageenan, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, sodium nitrite, soy lecithin ham, water, honey, salt, contains less than 2% of sugar, sodium phosphates, carrageenan, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, sodium nitrite, soy lecithin ham, water, honey, salt, contains less than 2% of sugar, sodium phosphates, carrageenan, sodium propionate, sodium diacetate, sodium benzoate, sodium ascorbate, sodium nitrite, soy lecithin "
43,deli meat,"Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 16 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 16 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 16 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 16 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 16 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 16 Oz Oscar Mayer Naturally Hardwood Smoked Thick Cut Bacon, 16 Oz cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite "
44,deli meat,"Oscar Mayer Center Cut Bacon, 12 Oz Oscar Mayer Center Cut Bacon, 12 Oz Oscar Mayer Center Cut Bacon, 12 Oz Oscar Mayer Center Cut Bacon, 12 Oz Oscar Mayer Center Cut Bacon, 12 Oz Oscar Mayer Center Cut Bacon, 12 Oz Oscar Mayer Center Cut Bacon, 12 Oz sodium reduced ingredient line cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite sodium reduced ingredient line cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite sodium reduced ingredient line cured with water, salt, sugar, sodium phosphates, sodium ascorbate, sodium nitrite "
45,deli meat,"Oscar Mayer Deli Fresh Cured Slow Roasted Roast Beef, 7 Oz Oscar Mayer Deli Fresh Cured Slow Roasted Roast Beef, 7 Oz Oscar Mayer Deli Fresh Cured Slow Roasted Roast Beef, 7 Oz Oscar Mayer Deli Fresh Cured Slow Roasted Roast Beef, 7 Oz Oscar Mayer Deli Fresh Cured Slow Roasted Roast Beef, 7 Oz Oscar Mayer Deli Fresh Cured Slow Roasted Roast Beef, 7 Oz Oscar Mayer Deli Fresh Cured Slow Roasted Roast Beef, 7 Oz beef, water, contains less than 2% of potassium lactate, salt, sodium lactate, sodium phosphates, sodium diacetate, dried garlic, sodium ascorbate, sodium nitrite, caramel color beef, water, contains less than 2% of potassium lactate, salt, sodium lactate, sodium phosphates, sodium diacetate, dried garlic, sodium ascorbate, sodium nitrite, caramel color beef, water, contains less than 2% of potassium lactate, salt, sodium lactate, sodium phosphates, sodium diacetate, dried garlic, sodium ascorbate, sodium nitrite, caramel color "
46,deli meat,"Oscar Mayer Smoked Ham Tray, 9 Oz Oscar Mayer Smoked Ham Tray, 9 Oz Oscar Mayer Smoked Ham Tray, 9 Oz Oscar Mayer Smoked Ham Tray, 9 Oz Oscar Mayer Smoked Ham Tray, 9 Oz Oscar Mayer Smoked Ham Tray, 9 Oz Oscar Mayer Smoked Ham Tray, 9 Oz ham, water, cultured dextrose, sugar, contains less than 2% of salt, vinegar, cultured celery juice, sodium phosphates, cherry powder, caramel color  to support quality ham, water, cultured dextrose, sugar, contains less than 2% of salt, vinegar, cultured celery juice, sodium phosphates, cherry powder, caramel color  to support quality ham, water, cultured dextrose, sugar, contains less than 2% of salt, vinegar, cultured celery juice, sodium phosphates, cherry powder, caramel color  to support quality "
47,deli meat,"Oscar Mayer Deli Fresh Honey Ham, 9 Oz Oscar Mayer Deli Fresh Honey Ham, 9 Oz Oscar Mayer Deli Fresh Honey Ham, 9 Oz Oscar Mayer Deli Fresh Honey Ham, 9 Oz Oscar Mayer Deli Fresh Honey Ham, 9 Oz Oscar Mayer Deli Fresh Honey Ham, 9 Oz Oscar Mayer Deli Fresh Honey Ham, 9 Oz ham, water, honey, cultured dextrose, contains less than 2% of salt, vinegar, cultured celery juice, sodium phosphates, sugar, cherry powder, dextrose, autolyzed yeast extract, caramel color ingredient to preserve quality ham, water, honey, cultured dextrose, contains less than 2% of salt, vinegar, cultured celery juice, sodium phosphates, sugar, cherry powder, dextrose, autolyzed yeast extract, caramel color ingredient to preserve quality ham, water, honey, cultured dextrose, contains less than 2% of salt, vinegar, cultured celery juice, sodium phosphates, sugar, cherry powder, dextrose, autolyzed yeast extract, caramel color ingredient to preserve quality "
48,deli meat,"Great Value Original Naturally Hickory Smoked Bacon, 16 Oz Great Value Original Naturally Hickory Smoked Bacon, 16 Oz Great Value Original Naturally Hickory Smoked Bacon, 16 Oz Great Value Original Naturally Hickory Smoked Bacon, 16 Oz Great Value Original Naturally Hickory Smoked Bacon, 16 Oz Great Value Original Naturally Hickory Smoked Bacon, 16 Oz Great Value Original Naturally Hickory Smoked Bacon, 16 Oz pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite "
49,deli meat,"Great Value Naturally Hickory Smoked Bacon, 24 Oz Great Value Naturally Hickory Smoked Bacon, 24 Oz Great Value Naturally Hickory Smoked Bacon, 24 Oz Great Value Naturally Hickory Smoked Bacon, 24 Oz Great Value Naturally Hickory Smoked Bacon, 24 Oz Great Value Naturally Hickory Smoked Bacon, 24 Oz Great Value Naturally Hickory Smoked Bacon, 24 Oz pork cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite pork cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite pork cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite "
50,deli meat,"Great Value Low Sodium Naturally Hickory Smoked Bacon, 16 Oz Great Value Low Sodium Naturally Hickory Smoked Bacon, 16 Oz Great Value Low Sodium Naturally Hickory Smoked Bacon, 16 Oz Great Value Low Sodium Naturally Hickory Smoked Bacon, 16 Oz Great Value Low Sodium Naturally Hickory Smoked Bacon, 16 Oz Great Value Low Sodium Naturally Hickory Smoked Bacon, 16 Oz Great Value Low Sodium Naturally Hickory Smoked Bacon, 16 Oz pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite pork cured with water, salt, sugar, sodium phosphates, sodium erythorbate, sodium nitrite "
51,deli meat,"Margherita Italian Style Sliced Pepperoni, 5 Oz Margherita Italian Style Sliced Pepperoni, 5 Oz Margherita Italian Style Sliced Pepperoni, 5 Oz Margherita Italian Style Sliced Pepperoni, 5 Oz Margherita Italian Style Sliced Pepperoni, 5 Oz Margherita Italian Style Sliced Pepperoni, 5 Oz Margherita Italian Style Sliced Pepperoni, 5 Oz pork, beef, salt, contains 2% or less of dextrose natural flavors, oleoresin of paprika, lactic acid starter culture, dehydrated granulated garlic, sodium nitrite, bha, bht, citric acid pork, beef, salt, contains 2% or less of dextrose natural flavors, oleoresin of paprika, lactic acid starter culture, dehydrated granulated garlic, sodium nitrite, bha, bht, citric acid pork, beef, salt, contains 2% or less of dextrose natural flavors, oleoresin of paprika, lactic acid starter culture, dehydrated granulated garlic, sodium nitrite, bha, bht, citric acid "
52,deli meat,"Land O'Frost Premium Oven Roasted Turkey Breast, 16 Oz Land O'Frost Premium Oven Roasted Turkey Breast, 16 Oz Land O'Frost Premium Oven Roasted Turkey Breast, 16 Oz Land O'Frost Premium Oven Roasted Turkey Breast, 16 Oz Land O'Frost Premium Oven Roasted Turkey Breast, 16 Oz Land O'Frost Premium Oven Roasted Turkey Breast, 16 Oz Land O'Frost Premium Oven Roasted Turkey Breast, 16 Oz turkey breast, water, white turkey, salt less than 2% of autolyzed yeast extract, flavorings, turkey stock, turkey flavor, dextrose, brown sugar, honey, modified corn starch, maltodextrin, sodium phosphate, sodium erythorbate, sodium nitrate turkey breast, water, white turkey, salt less than 2% of autolyzed yeast extract, flavorings, turkey stock, turkey flavor, dextrose, brown sugar, honey, modified corn starch, maltodextrin, sodium phosphate, sodium erythorbate, sodium nitrate turkey breast, water, white turkey, salt less than 2% of autolyzed yeast extract, flavorings, turkey stock, turkey flavor, dextrose, brown sugar, honey, modified corn starch, maltodextrin, sodium phosphate, sodium erythorbate, sodium nitrate "
53,deli meat,"Land O'Frost Premium Honey Ham, 1 Lb Land O'Frost Premium Honey Ham, 1 Lb Land O'Frost Premium Honey Ham, 1 Lb Land O'Frost Premium Honey Ham, 1 Lb Land O'Frost Premium Honey Ham, 1 Lb Land O'Frost Premium Honey Ham, 1 Lb Land O'Frost Premium Honey Ham, 1 Lb ham cured with water, honey, salt, less than 2% of dextrose, brown sugar, sodium erythorbate, sodium phosphates, sodium nitrate ham cured with water, honey, salt, less than 2% of dextrose, brown sugar, sodium erythorbate, sodium phosphates, sodium nitrate ham cured with water, honey, salt, less than 2% of dextrose, brown sugar, sodium erythorbate, sodium phosphates, sodium nitrate "
