text,labels,productCode,productName,oldCategory,oldType,productCategory,WRONG,asdadsa
"10315533Walmart Great Value Cinnamon Graham Crackers, 144 Oz, 3 Count, pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10315533Walmart,"Great Value Cinnamon Graham Crackers, 144 Oz, 3 Count,",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10315579Walmart Great Value Sweet Salty Chewy Granola Bars, Peanut, 74 oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,10315579Walmart,"Great Value Sweet Salty Chewy Granola Bars, Peanut, 74 oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"10315583Walmart Great Value Fruit Grain Cereal Bars Blueberry 104 oz 8 Count pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,10315583Walmart,Great Value Fruit Grain Cereal Bars Blueberry 104 oz 8 Count,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"10315737Walmart Great Value Tangy Fruit Smiles Snacks, 9 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10315737Walmart,"Great Value Tangy Fruit Smiles Snacks, 9 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10315802Walmart Great Value Fig Bars Family Size, 32 Oz pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,10315802Walmart,"Great Value Fig Bars Family Size, 32 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"10315952Walmart Great Value Honey Graham Crackers, 144 Oz, 3 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10315952Walmart,"Great Value Honey Graham Crackers, 144 Oz, 3 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10316044Walmart Great Value Crunchy Granola Bars Oats Honey 14 oz 6 Count pantry candy & snacks snacks, chips, salsas & dips",nutrition & granola bars,10316044Walmart,Great Value Crunchy Granola Bars Oats Honey 14 oz 6 Count,pantry,candy & snacks,"snacks, chips, salsas & dips",,nutrition & granola bars
"10316718Walmart Great Value Fruit Smiles Flavored Snacks 9 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10316718Walmart,Great Value Fruit Smiles Flavored Snacks 9 Oz,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10316724Walmart Great Value Original Cheddar Flavor Cheese Dip, 16 oz pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",10316724Walmart,"Great Value Original Cheddar Flavor Cheese Dip, 16 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads"
"10317635Walmart On The Border Original Medium Salsa, 16Ounce pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",10317635Walmart,"On The Border Original Medium Salsa, 16Ounce",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads"
"10317637Walmart On The Border Original Mild Salsa, 16Ounce pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",10317637Walmart,"On The Border Original Mild Salsa, 16Ounce",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads"
"10317833Walmart Gimbal's Assorted Flavors Jelly Beans, 20 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10317833Walmart,"Gimbal's Assorted Flavors Jelly Beans, 20 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10318781Walmart Little Debbie Snacks Fudge Rounds, 8ct pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10318781Walmart,"Little Debbie Snacks Fudge Rounds, 8ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10318787Walmart Little Debbie Family Pack Chocolate Chip Creme Pies, 1063 oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10318787Walmart,"Little Debbie Family Pack Chocolate Chip Creme Pies, 1063 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10318797Walmart Little Debbie Snacks Caramel Cookie Bars, 8 Ct pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10318797Walmart,"Little Debbie Snacks Caramel Cookie Bars, 8 Ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10318803Walmart Little DebbieI928 Honey Buns, 2098 oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10318803Walmart,"Little DebbieI928 Honey Buns, 2098 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10318807Walmart Little Debbie Big Pack Star Crunch Cosmic Snack Cakes, 264 oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10318807Walmart,"Little Debbie Big Pack Star Crunch Cosmic Snack Cakes, 264 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10318809Walmart Little Debbie Big Pack Cosmic Brownies with Chocolate Chip Candy 12 CT pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10318809Walmart,Little Debbie Big Pack Cosmic Brownies with Chocolate Chip Candy 12 CT,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10318810Walmart Little Debbie Big Pack Fudge Rounds 12 count, 2410 oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10318810Walmart,"Little Debbie Big Pack Fudge Rounds 12 count, 2410 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10319641Walmart Kashi Soft Baked Oatmeal Raisin Flax Cookies, 17 Oz, 8 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10319641Walmart,"Kashi Soft Baked Oatmeal Raisin Flax Cookies, 17 Oz, 8 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10320079Walmart Pace Chunky Salsa, Mild, 16 oz Jar pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",10320079Walmart,"Pace Chunky Salsa, Mild, 16 oz Jar",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads "
"10320080Walmart Pace Chunky Salsa, Mild, 24 oz Jar pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",10320080Walmart,"Pace Chunky Salsa, Mild, 24 oz Jar",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads "
"10320081Walmart Pace Thick Chunky Salsa Hot, 16 oz pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",10320081Walmart,"Pace Thick Chunky Salsa Hot, 16 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads "
"10320504Walmart Walkers Pure Butter Shortbread Cookies, 53 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10320504Walmart,"Walkers Pure Butter Shortbread Cookies, 53 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10321262Walmart Bob's SugarFree Starlight Mints Peppermint Candy, 6 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10321262Walmart,"Bob's SugarFree Starlight Mints Peppermint Candy, 6 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10321671Walmart Anna's Swedish Ginger Thin Cookies, 525 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10321671Walmart,"Anna's Swedish Ginger Thin Cookies, 525 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10321787Walmart Lance Original Peanut Bar, 22 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10321787Walmart,"Lance Original Peanut Bar, 22 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10321800Walmart Lance Captain's Wafers Peanut Butter Honey Sandwich Crackers, 8 Ct pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10321800Walmart,"Lance Captain's Wafers Peanut Butter Honey Sandwich Crackers, 8 Ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10321802Walmart Lance Captain's Wafers Cream Cheese and Chives Sandwich Crackers, 8 Ct pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10321802Walmart,"Lance Captain's Wafers Cream Cheese and Chives Sandwich Crackers, 8 Ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10321803Walmart Lance Reduced Fat ToastChee Peanut Butter Sandwich Crackers, 8 Ct pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10321803Walmart,"Lance Reduced Fat ToastChee Peanut Butter Sandwich Crackers, 8 Ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"10324715Walmart Taste Of Nature Chocolate Chip Cookie Dough Bites, 4 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10324715Walmart,"Taste Of Nature Chocolate Chip Cookie Dough Bites, 4 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"103432185Walmart Orville Redenbacher's Tender White Popcorn, 328 Oz, 12 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,103432185Walmart,"Orville Redenbacher's Tender White Popcorn, 328 Oz, 12 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"10403404Walmart Zachary Orange Slices, 32 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10403404Walmart,"Zachary Orange Slices, 32 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"10403408Walmart Zachary Assorted Fruit Slices, 32 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10403408Walmart,"Zachary Assorted Fruit Slices, 32 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"10403419Walmart Royal Dansk Danish Butter Cookies, 12 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10403419Walmart,"Royal Dansk Danish Butter Cookies, 12 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers
"104122189Walmart MM's Sharing Size Milk Chocolate Candy, 107 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,104122189Walmart,"MM's Sharing Size Milk Chocolate Candy, 107 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"104189385Instacart RXBAR Peanut Butter pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",104189385Instacart,RXBAR Peanut Butter,pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads "
"104217478Walmart Juicy Drop Gum Sweet Bubble Sour Gel pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,104217478Walmart,Juicy Drop Gum Sweet Bubble Sour Gel,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"104419961Instacart Unreal Milk Chocolate Gems pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,104419961Instacart,Unreal Milk Chocolate Gems,pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10447924Walmart Orville Redenbacher's Naturals Simply Salted Microwave Popcorn, 329 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,10447924Walmart,"Orville Redenbacher's Naturals Simply Salted Microwave Popcorn, 329 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"10448116Walmart Storck Werther's Original Caramel Hard Candies, 34 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10448116Walmart,"Storck Werther's Original Caramel Hard Candies, 34 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10448120Walmart Storck Werther's Original SugarFree Caramel Hard Candies, 275 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10448120Walmart,"Storck Werther's Original SugarFree Caramel Hard Candies, 275 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10448216Walmart Entenmann's Little Bites Chocolate Chip Mini Muffins, 5 Pouches pantry candy & snacks snacks, chips, salsas & dips",miscellaneous snacks,10448216Walmart,"Entenmann's Little Bites Chocolate Chip Mini Muffins, 5 Pouches",pantry,candy & snacks,"snacks, chips, salsas & dips",,miscellaneous snacks
"10448351Walmart Great Value Roasted Salted Cocktail Peanuts, 35 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10448351Walmart,"Great Value Roasted Salted Cocktail Peanuts, 35 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"10448380Walmart Great Value Honey Roasted Peanuts, 345 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10448380Walmart,"Great Value Honey Roasted Peanuts, 345 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"10448404Walmart Great Value Roasted Salted Cocktail Peanuts, 16 oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10448404Walmart,"Great Value Roasted Salted Cocktail Peanuts, 16 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"10448531Walmart Great Value Dry Roasted Salted with Sea Salt Peanuts, 16 Oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10448531Walmart,"Great Value Dry Roasted Salted with Sea Salt Peanuts, 16 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"10448544Walmart Hines Valencia Raw Peanuts, 16 oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10448544Walmart,"Hines Valencia Raw Peanuts, 16 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"10449423Walmart Bimbo Roles De Canela Con Pasas Cinnamon Rolls With Raisins, 6 count pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10449423Walmart,"Bimbo Roles De Canela Con Pasas Cinnamon Rolls With Raisins, 6 count",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
"10449671Walmart Murray SugarFree Vanilla Wafer Cookies, 9 Oz pantry candy & snacks snacks, chips, salsas & dips",cookies & crackers,10449671Walmart,"Murray SugarFree Vanilla Wafer Cookies, 9 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,cookies & crackers 
"10449889Walmart Almond Joy Snack Size Milk Chocolate Coconut Candy, 201 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10449889Walmart,"Almond Joy Snack Size Milk Chocolate Coconut Candy, 201 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10449915Walmart Hershey's Reese's and KitKat Assortment Chocolate Mix Party Bag, 40 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10449915Walmart,"Hershey's Reese's and KitKat Assortment Chocolate Mix Party Bag, 40 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10449916Walmart Hershey's SugarFree Caramel Filled Chocolates, 3 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10449916Walmart,"Hershey's SugarFree Caramel Filled Chocolates, 3 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10449921Walmart Reese's Snack Size Peanut Butter Cups Chocolate Candy, 195 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10449921Walmart,"Reese's Snack Size Peanut Butter Cups Chocolate Candy, 195 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10449923Walmart Reese's Peanut Butter Chocolate Candy, 84 Oz, 6 Count pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10449923Walmart,"Reese's Peanut Butter Chocolate Candy, 84 Oz, 6 Count",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10449925Walmart Reese's Peanut Butter Miniatures Chocolate Candy, 40 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10449925Walmart,"Reese's Peanut Butter Miniatures Chocolate Candy, 40 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10449934Walmart Breath Savers SugarFree Spearmint Mints, 6 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10449934Walmart,"Breath Savers SugarFree Spearmint Mints, 6 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10450462Walmart Payday Peanut Caramel Candy Bars Snack Size, 203 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10450462Walmart,"Payday Peanut Caramel Candy Bars Snack Size, 203 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10451196Walmart Dubble Bubble Gum, 16 Oz pantry candy & snacks snacks, chips, salsas & dips",candy & chocolate,10451196Walmart,"Dubble Bubble Gum, 16 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,candy & chocolate
"10451391Walmart Snack Factory Pretzel Crisps, Original, 72 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,10451391Walmart,"Snack Factory Pretzel Crisps, Original, 72 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"10451393Walmart Snack Factory Pretzel Crisps, Buffalo Wing, 72 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,10451393Walmart,"Snack Factory Pretzel Crisps, Buffalo Wing, 72 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"10451394Walmart Snack Factory Pretzel Crisps, Everything, 72 Oz pantry candy & snacks snacks, chips, salsas & dips",chips,10451394Walmart,"Snack Factory Pretzel Crisps, Everything, 72 Oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"10451465Walmart Calbee Shrimp Flavored Chips, 4 oz pantry candy & snacks snacks, chips, salsas & dips",chips,10451465Walmart,"Calbee Shrimp Flavored Chips, 4 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,chips
"10451484Walmart Ricos Nacho Cheese Sauce, 4 ct pantry candy & snacks snacks, chips, salsas & dips","salsas, dips & spreads",10451484Walmart,"Ricos Nacho Cheese Sauce, 4 ct",pantry,candy & snacks,"snacks, chips, salsas & dips",,"salsas, dips & spreads "
"10451530Walmart Hines Valencia Salted Peanuts, 16 oz pantry candy & snacks snacks, chips, salsas & dips","nuts, seeds & dried fruit",10451530Walmart,"Hines Valencia Salted Peanuts, 16 oz",pantry,candy & snacks,"snacks, chips, salsas & dips",,"nuts, seeds & dried fruit "
